100,19.014612197875977
131,18.979503631591797
162,18.464778184890747
193,18.515051126480103
224,18.469564199447632
255,18.35563039779663
286,18.402859926223755
317,18.33665633201599
348,18.343119621276855
379,18.38262367248535
410,18.282176971435547
441,18.27974796295166
472,18.366629600524902
503,18.143694162368774
534,18.18595600128174
565,18.050135612487793
596,18.004579305648804
627,18.05111265182495
658,17.928837299346924
689,17.89141297340393
720,17.855751752853394
751,17.90059518814087
782,17.808234214782715
813,17.686601161956787
844,17.649877786636353
875,17.62515425682068
906,17.888322114944458
937,17.54752230644226
968,17.584861278533936
999,17.480443000793457
1030,17.494712829589844
1061,17.37043809890747
1092,17.376413822174072
1123,17.28221297264099
1154,17.57953143119812
1185,17.247447729110718
1216,17.241392612457275
1247,17.17207956314087
1278,17.161651372909546
1309,17.32698631286621
1340,17.14755344390869
1371,17.021156311035156
1402,16.989488124847412
1433,16.953648328781128
1464,16.990386724472046
1495,16.933995723724365
1526,16.87938618659973
1557,16.80956768989563
1588,17.103971004486084
1619,16.802356719970703
1650,17.009727716445923
1681,16.729080200195312
1712,16.752071857452393
1743,16.62724018096924
1774,16.603957891464233
1805,16.610257148742676
1836,16.58040761947632
1867,16.541555881500244
1898,16.483601808547974
1929,16.519014596939087
1960,16.45895218849182
1991,16.416564226150513
2022,16.37176775932312
2053,16.32551860809326
2084,16.319863319396973
2115,16.31388783454895
2146,16.283668756484985
2177,16.234875202178955
2208,16.18102478981018
2239,16.185415744781494
2270,16.237508535385132
2301,16.189438581466675
2332,16.09765887260437
2363,16.066925525665283
2394,16.09888505935669
2425,15.998589992523193
2456,15.981677293777466
2487,15.999665260314941
2518,15.896517992019653
2549,15.856048583984375
2580,15.893926620483398
2611,15.837081670761108
2642,15.843112707138062
2673,15.745824337005615
2704,15.712318181991577
2735,15.651143074035645
2766,15.626461029052734
2797,15.607851505279541
2828,15.687954187393188
2859,15.542785406112671
2890,15.510740995407104
2921,15.590660095214844
2952,15.454324722290039
2983,15.569030284881592
3014,15.417752981185913
3045,15.379267454147339
3076,15.333095073699951
3107,15.29854416847229
3138,15.31032657623291
3169,15.31702446937561
3200,15.2051522731781
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
