100,2.989386796951294
164,4.042123556137085
228,4.907121181488037
292,5.910435199737549
356,6.402332305908203
420,7.067023038864136
484,7.8235180377960205
548,7.893906831741333
612,8.353419542312622
676,8.757773637771606
740,9.287240505218506
804,9.668567180633545
868,10.073607683181763
932,10.20304799079895
996,10.508414268493652
1060,10.550434589385986
1124,11.31339693069458
1188,11.25335693359375
1252,11.60991096496582
1316,12.15133547782898
1380,12.190951108932495
1444,12.407026767730713
1508,12.50602650642395
1572,12.753485918045044
1636,13.34604024887085
1700,13.083177089691162
1764,13.18946099281311
1828,13.661013126373291
1892,14.157502174377441
1956,14.413414478302002
2020,14.373486757278442
2084,14.406750917434692
2148,15.532851457595825
2212,14.945602893829346
2276,14.82866358757019
2340,16.102527141571045
2404,15.240308284759521
2468,16.982551336288452
2532,15.507427453994751
2596,15.26686406135559
2660,15.652705192565918
2724,15.46558666229248
2788,15.850982189178467
2852,16.491486072540283
2916,16.12377643585205
2980,16.60076904296875
3044,16.57223629951477
3108,16.869356632232666
3172,17.221468448638916
3236,16.863166093826294
3300,16.81002926826477
3364,17.538269996643066
3428,17.002252340316772
3492,17.549233436584473
3556,18.531412601470947
3620,17.927232027053833
3684,18.256117582321167
3748,18.588890552520752
3812,19.44048571586609
3876,19.133655548095703
3940,19.248543977737427
4004,19.590633869171143
4068,20.589763879776
4132,19.745296716690063
4196,20.383779287338257
4260,18.95318341255188
4324,20.20189356803894
4388,20.04139995574951
4452,19.736258268356323
4516,20.203583002090454
4580,22.40047788619995
4644,22.438011169433594
4708,20.949068069458008
4772,21.56621813774109
4836,21.19998812675476
4900,21.40922713279724
4964,21.013604164123535
5028,20.359413385391235
5092,22.130348443984985
5156,21.89796233177185
5220,21.769339084625244
5284,21.435328722000122
5348,23.07014513015747
5412,21.32497262954712
5476,21.915202856063843
5540,22.947656393051147
5604,23.177599906921387
5668,22.581380605697632
5732,23.534477949142456
5796,23.45034694671631
5860,23.151475429534912
5924,24.162657976150513
5988,23.98343014717102
6052,26.630706310272217
6116,25.378406286239624
6180,23.848750352859497
6244,25.34279704093933
6308,26.38243341445923
6372,24.303372383117676
6436,25.2479567527771
6500,23.049899578094482
