100,1.2094087600708008
165,1.84852933883667
100,1.2355663776397705
165,1.8795831203460693
230,2.249995708465576
295,2.6399805545806885
360,2.9824252128601074
425,3.166199207305908
490,3.5144412517547607
555,3.7285590171813965
620,3.916203498840332
685,4.210031509399414
750,4.5718889236450195
815,4.86222243309021
880,4.906014442443848
945,4.861731767654419
1010,5.222833633422852
1075,5.118929624557495
1140,5.231403827667236
1205,5.497102975845337
1270,5.499387502670288
1335,5.827962875366211
1400,6.037929534912109
1465,5.6980812549591064
1530,5.895506381988525
1595,6.0372233390808105
1660,6.279865503311157
1725,6.152946472167969
1790,6.29789400100708
1855,7.006753206253052
1920,6.56719183921814
1985,6.585026502609253
2050,6.97880744934082
2115,6.658287525177002
2180,6.8549277782440186
2245,7.2740159034729
2310,7.159347057342529
2375,6.948820352554321
2440,7.194344520568848
2505,7.360235691070557
2570,7.760601282119751
2635,7.627075672149658
2700,7.293634653091431
2765,7.2624218463897705
2830,7.5012047290802
2895,7.989537715911865
2960,7.735337495803833
3025,7.946587324142456
3090,7.451181173324585
3155,7.291507005691528
3220,7.719244480133057
3285,7.847506999969482
3350,7.979551315307617
3415,8.790279388427734
3480,7.678186416625977
3545,7.786075830459595
3610,7.983137607574463
3675,8.461894273757935
3740,9.25017499923706
3805,8.614798545837402
3870,7.799434661865234
3935,8.055050611495972
4000,8.370027303695679
4065,8.190550804138184
4130,8.879940748214722
4195,8.169685125350952
4260,8.648909330368042
4325,8.389333248138428
4390,8.15441083908081
4455,8.694579124450684
4520,8.668433427810669
4585,8.698042631149292
4650,8.961389303207397
4715,8.906816005706787
4780,9.365642070770264
4845,9.34037470817566
4910,9.324006795883179
4975,10.229531288146973
5040,9.33921480178833
5105,8.872053623199463
5170,10.111483812332153
5235,9.407648086547852
5300,9.913473129272461
5365,9.522768497467041
5430,9.975528955459595
5495,10.155067205429077
5560,9.806003332138062
5625,9.617884874343872
5690,10.20022439956665
5755,9.545180797576904
5820,9.376506567001343
5885,10.354153633117676
5950,9.72465181350708
6015,9.78845500946045
6080,10.012021780014038
6145,10.383872985839844
6210,10.472816944122314
6275,9.611116170883179
6340,10.336568593978882
6405,10.252960443496704
6470,14.615222454071045
6535,11.03110384941101
6600,10.734265565872192
