100,18.85336614
164,18.98817396
228,18.89464402
292,18.80474997
356,18.68425369
420,18.94162941
484,18.88534212
548,18.57482457
612,18.7484889
676,18.4786756
740,18.5823257
804,18.38492084
868,18.52189851
932,18.50677586
996,18.45363021
1060,18.52459955
1124,18.4234345
1188,18.2716682
1252,18.28589749
1316,18.30923796
1380,18.32055402
1444,18.17287064
1508,18.2237215
1572,18.17564583
1636,18.03589416
1700,18.11288476
1764,18.08170366
1828,17.98796844
1892,17.94672894
1956,17.96310186
2020,17.84805346
2084,17.92484117
2148,17.78653455
2212,17.76333404
2276,17.75026655
2340,17.70111823
2404,17.60752416
2468,17.63780856
2532,17.59209108
2596,17.55924535
2660,17.52656484
2724,17.56310415
2788,17.46311498
2852,17.30394101
2916,17.35190773
2980,17.34616971
3044,17.37032461
3108,17.31738853
3172,17.23921776
3236,17.21110892
3300,17.09323859
3364,17.11587191
3428,16.93070531
3492,16.90630507
3556,16.97567368
3620,16.99683595
3684,16.87605476
3748,16.84518838
3812,16.75466847
3876,16.6948545
3940,16.6661377
4004,16.66661429
4068,16.62044883
4132,16.61765027
4196,16.59464622
4260,16.55362725
4324,16.5454154
4388,16.43512416
4452,16.51956868
4516,16.4610548
4580,16.34826136
4644,16.28010225
4708,16.33720756
4772,16.24883366
4836,16.19223428
4900,16.15178847
4964,16.14179587
5028,16.05419254
5092,16.07960629
5156,16.07706356
5220,16.05812693
5284,15.92196178
5348,15.91310406
5412,15.84914112
5476,15.77209711
5540,15.77803898
5604,15.82578564
5668,15.78187966
5732,15.65934944
5796,15.76082373
5860,15.60297084
5924,15.62544727
5988,15.50236082
6052,15.45809174
6116,15.4517374
6180,15.42957258
6244,15.39421272
6308,15.38580179
6372,15.30598426
6436,15.26623487
,18.85336614
,18.98817396
,18.89464402
,18.80474997
,18.68425369
,18.94162941
,18.88534212
,18.57482457
,18.7484889
,18.4786756
,18.5823257
,18.38492084
,18.52189851
,18.50677586
,18.45363021
,18.52459955
,18.4234345
,18.2716682
,18.28589749
,18.30923796
,18.32055402
,18.17287064
,18.2237215
,18.17564583
,18.03589416
,18.11288476
,18.08170366
,17.98796844
,17.94672894
,17.96310186
,17.84805346
,17.92484117
,17.78653455
,17.76333404
,17.75026655
,17.70111823
,17.60752416
,17.63780856
,17.59209108
,17.55924535
,17.52656484
,17.56310415
,17.46311498
,17.30394101
,17.35190773
,17.34616971
,17.37032461
,17.31738853
,17.23921776
,17.21110892
,17.09323859
,17.11587191
,16.93070531
,16.90630507
,16.97567368
,16.99683595
,16.87605476
,16.84518838
,16.75466847
,16.6948545
,16.6661377
,16.66661429
,16.62044883
,16.61765027
,16.59464622
,16.55362725
,16.5454154
,16.43512416
,16.51956868
,16.4610548
,16.34826136
,16.28010225
,16.33720756
,16.24883366
,16.19223428
,16.15178847
,16.14179587
,16.05419254
,16.07960629
,16.07706356
,16.05812693
,15.92196178
,15.91310406
,15.84914112
,15.77209711
,15.77803898
,15.82578564
,15.78187966
,15.65934944
,15.76082373
,15.60297084
,15.62544727
,15.50236082
,15.45809174
,15.4517374
,15.42957258
,15.39421272
,15.38580179
,15.30598426
,15.26623487
,18.85336614
,18.98817396
,18.89464402
,18.80474997
,18.68425369
,18.94162941
,18.88534212
,18.57482457
,18.7484889
,18.4786756
,18.5823257
,18.38492084
,18.52189851
,18.50677586
,18.45363021
,18.52459955
,18.4234345
,18.2716682
,18.28589749
,18.30923796
,18.32055402
,18.17287064
,18.2237215
,18.17564583
,18.03589416
,18.11288476
,18.08170366
,17.98796844
,17.94672894
,17.96310186
,17.84805346
,17.92484117
,17.78653455
,17.76333404
,17.75026655
,17.70111823
,17.60752416
,17.63780856
,17.59209108
